bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf
4574,0,0,2,-2,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,264
4574,36,7.5,182,-167,1,22.8,1,72,0,0,0,0,0,0,0,0,0,0,0,23.75
4576,83.17,50.5,182,-81,1,100,1,161,5.34,0,0,0,0,0,0,0,0,0,0,42.224
4583,0,0,40,-40,1,120,0,26,70,0,0,0,0,0,0,0,0,0,0,120
4584,174.5,-9,157,-175,1,167.42,1,314,35,0,0,0,0,0,0,0,0,0,0,143.75
4585,110.5,-40,91,-171,1,131.38,1,181,40,0,0,0,0,0,0,0,0,0,0,131.25
4590,0,0,45,-45,1,135,0,24,-135,0,0,0,0,0,0,0,0,0,0,135
4590,0,0,269,-269,1,135,0,538,-135,0,0,0,0,0,0,0,0,0,0,135
4591,0,0,45,-45,1,135,0,50,-135,0,0,0,0,0,0,0,0,0,0,135
4591,0,0,45,-45,1,135,0,1,-135,0,0,0,0,0,0,0,0,0,0,135
4592,0,0,33.33,-33.33,1,100,0,29,1.405,0,0,0,0,0,0,0,0,0,0,288
4593,22.39,86,194,-22,1,100,1,43,1.78,0,0,0,0,0,0,0,0,0,0,36.23
4599,0,0,58,-58,1,100,0,116,4.995,0,0,0,0,0,0,0,0,0,0,253
4601,0,0,33.33,-33.33,1,100,0,27,11.31,0,0,0,0,0,0,0,0,0,0,37.618
4602,75,-0.5,179,-180,1,25,1,150,0,0,0,0,0,0,0,0,0,0,0,25
4603,27,-0.5,182,-183,1,25,1,54,0,0,0,0,0,0,0,0,0,0,0,25
4604,30.5,8.5,191,-174,1,25,1,61,0,0,0,0,0,0,0,0,0,0,0,25
4604,0,0,44,-44,1,6,0,87,0,0,0,0,0,0,0,0,0,0,0,300
4622,0,0,18,-18,1,50,0,36,5,0,0,0,0,0,0,0,0,0,0,50
4624,26.4075,85.5,196,-25,1,100,1,50,2.815,0,0,0,0,0,0,0,0,0,0,35.689
4638,83.2275,0,77,-77,1,100,1,154,12.455,0,0,0,0,0,0,0,0,0,0,54.752
4639,0,0,66,-66,1,100,0,131,4.285,0,0,0,0,0,0,0,0,0,0,283
4652,116.25,5.5,114,-103,1,161,1,205,27.5,0,0,0,0,0,0,0,0,0,0,161
4653,0,0,49,-49,1,50,0,97,17.5,0,0,0,0,0,0,0,0,0,0,50
4653,0,0,36.67,-36.67,1,110,0,26,80,0,0,0,0,0,0,0,0,0,0,110
4659,0,0,87,-87,1,100,0,174,2.455,0,0,0,0,0,0,0,0,0,0,278
4661,0,0,33.33,-33.33,1,100,0,12,24.26,0,0,0,0,0,0,0,0,0,0,39.265
4664,127,7.5,187,-172,1,42.43,1,254,0,0,0,0,0,0,0,0,0,0,0,292
4664,430.85,0,384,-384,1,100,1,768,93.7,0,0,0,0,0,0,0,0,0,0,281.299
