bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf
4272,187.5,0,337.5,-337.5,1,100,1,375,0,0,0,0,0,0,0,0,0,0,0,375
4274,213.47,0,384.25,-384.25,1,100,1,426.94,0,0,0,0,0,0,0,0,0,0,0,426.944
4275,213.47,0,384.25,-384.25,1,100,1,426.94,0,0,0,0,0,0,0,0,0,0,0,426.944
4277,65.625,0,94.5,-94.5,1,100,1,131.25,0,0,0,0,0,0,0,0,0,0,0,131.25
4278,65.625,0,94.5,-94.5,1,100,1,131.25,0,0,0,0,0,0,0,0,0,0,0,131.25
4279,65.625,0,94.5,-94.5,1,100,1,131.25,0,0,0,0,0,0,0,0,0,0,0,131.25
4280,0,0,33.33,-33.33,1,100,0,275.16,260.16,0,0,0,0,0,0,0,0,0,0,275.159
4311,445.19,94.605,198,-8.79,1,100,1,516.03,374.35,0,0,0,0,0,0,0,0,0,0,516.028
4323,838.26,0,123.2,-123.2,1,100,1,1199.83,476.69,0,0,0,0,0,0,0,0,0,0,1199.8311
4324,892.94,0,195.45,-195.45,1,100,1,1053.96,731.92,0,0,0,0,0,0,0,0,0,0,1053.9611
4327,0,0,33.33,-33.33,1,100,0,253,0,0,0,0,0,0,0,0,0,0,0,253
4330,0,0,33.33,-33.33,1,100,0,284,0,0,0,0,0,0,0,0,0,0,0,284
4330,0,0,33.33,-33.33,1,100,0,261,0,0,0,0,0,0,0,0,0,0,0,261
4335,0,0,33.33,-33.33,1,100,0,295,0,0,0,0,0,0,0,0,0,0,0,295
4343,0,0,33.33,-33.33,1,100,0,113.16,98.16,0,0,0,0,0,0,0,0,0,0,113.164
4344,312,0,561.6,-561.6,1,100,1,624,0,0,0,0,0,0,0,0,0,0,0,623.996
4344,0,0,33.33,-33.33,1,100,0,1061.52,1046.52,0,0,0,0,0,0,0,0,0,0,1061.519
4386,0,0,33.33,-33.33,1,100,0,277,0,0,0,0,0,0,0,0,0,0,0,277
4388,0,0,33.33,-33.33,1,100,0,293,0,0,0,0,0,0,0,0,0,0,0,293
4394,0,0,33.33,-33.33,1,100,0,270,0,0,0,0,0,0,0,0,0,0,0,270
4397,0,0,33.33,-33.33,1,100,0,250,0,0,0,0,0,0,0,0,0,0,0,250
4399,0,0,33.33,-33.33,1,100,0,296,0,0,0,0,0,0,0,0,0,0,0,296
4479,0,0,33.33,-33.33,1,100,0,270,0,0,0,0,0,0,0,0,0,0,0,270
4485,0,0,33.33,-33.33,1,100,0,290,0,0,0,0,0,0,0,0,0,0,0,290
4486,0,0,33.33,-33.33,1,100,0,294,0,0,0,0,0,0,0,0,0,0,0,294
4487,0,0,33.33,-33.33,1,100,0,282,0,0,0,0,0,0,0,0,0,0,0,282
4488,0,0,33.33,-33.33,1,100,0,261,0,0,0,0,0,0,0,0,0,0,0,261
4510,0,0,33.33,-33.33,1,100,0,268,0,0,0,0,0,0,0,0,0,0,0,268
4511,0,0,33.33,-33.33,1,100,0,284,0,0,0,0,0,0,0,0,0,0,0,284
4512,0,0,33.33,-33.33,1,100,0,255,0,0,0,0,0,0,0,0,0,0,0,255
4542,0,0,33.33,-33.33,1,100,0,294,2.27,0,0,0,0,0,0,0,0,0,0,294
4543,167.02,0,75.87,-75.87,1,100,1,193.34,140.7,0,0,0,0,0,0,0,0,0,0,193.342
4544,161.235,-8.205,118.94,-135.35,1,100,1,193.34,129.13,0,0,0,0,0,0,0,0,0,0,193.342
4547,38.44,0,55.35,-55.35,1,100,1,76.88,0,0,0,0,0,0,0,0,0,0,0,76.875
4548,38.44,0,55.35,-55.35,1,100,1,76.88,0,0,0,0,0,0,0,0,0,0,0,76.875
4549,38.44,0,55.35,-55.35,1,100,1,76.88,0,0,0,0,0,0,0,0,0,0,0,76.875
4550,38.44,0,55.35,-55.35,1,100,1,76.88,0,0,0,0,0,0,0,0,0,0,0,76.875
4551,60,0,86.4,-86.4,1,100,1,120,0,0,0,0,0,0,0,0,0,0,0,120
4556,0,0,33.33,-33.33,1,100,0,90.39,75.39,0,0,0,0,0,0,0,0,0,0,90.385
4563,207.5,80.25,167.5,-7,1,309.12,1,275,140,0,0,0,0,0,0,0,0,0,0,275
4563,201.25,78.875,163.75,-6,1,297.01,1,262.5,140,0,0,0,0,0,0,0,0,0,0,262.5
4564,0,0,75,-75,1,225,0,225,140,0,0,0,0,0,0,0,0,0,0,225
4564,295.33,62.5,131,-6,1,312.43,1,445,145.66,0,0,0,0,0,0,0,0,0,0,445.003
4564,295.33,62.5,131,-6,1,291.94,1,445,145.66,0,0,0,0,0,0,0,0,0,0,445.003
4565,0,0,33.33,-33.33,1,100,0,44.65,29.65,0,0,0,0,0,0,0,0,0,0,44.65
4567,0,0,33.33,-33.33,1,100,0,55.8,40.8,0,0,0,0,0,0,0,0,0,0,55.801
4570,0,0,33.33,-33.33,1,100,0,94.63,79.62,0,0,0,0,0,0,0,0,0,0,94.625
4573,49.83,0,61.6,-61.6,1,100,1,92.8,6.86,0,0,0,0,0,0,0,0,0,0,92.802
4574,0,0,4,-4,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,12
4574,0,0,2,-2,1,6,0,264,0,0,0,0,0,0,0,0,0,0,0,264
4574,11.875,7.5,182,-167,1,22.8,1,23.75,0,0,0,0,0,0,0,0,0,0,0,23.75
4576,26.45,88.52,182,-4.96,1,100,1,42.22,10.68,0,0,0,0,0,0,0,0,0,0,42.224
4583,0,0,40,-40,1,120,0,120,70,0,0,0,0,0,0,0,0,0,0,120
4584,106.875,-38.125,98.75,-175,1,167.42,1,143.75,70,0,0,0,0,0,0,0,0,0,0,143.75
4585,105.625,-66.125,38.75,-171,1,131.38,1,131.25,80,0,0,0,0,0,0,0,0,0,0,131.25
4590,0,0,45,-45,1,135,0,135,-135,0,0,0,0,0,0,0,0,0,0,135
4590,0,0,45,-45,1,135,0,135,-135,0,0,0,0,0,0,0,0,0,0,135
4591,0,0,45,-45,1,135,0,135,-135,0,0,0,0,0,0,0,0,0,0,135
4591,0,0,45,-45,1,135,0,135,-135,0,0,0,0,0,0,0,0,0,0,135
4592,0,0,33.33,-33.33,1,100,0,288,2.81,0,0,0,0,0,0,0,0,0,0,288
4593,19.895,92.885,194,-8.23,1,100,1,36.23,3.56,0,0,0,0,0,0,0,0,0,0,36.23
4599,0,0,33.33,-33.33,1,100,0,253,9.99,0,0,0,0,0,0,0,0,0,0,253
4601,0,0,33.33,-33.33,1,100,0,37.62,22.62,0,0,0,0,0,0,0,0,0,0,37.618
4602,12.5,-0.5,179,-180,1,25,1,25,0,0,0,0,0,0,0,0,0,0,0,25
4603,12.5,-0.5,182,-183,1,25,1,25,0,0,0,0,0,0,0,0,0,0,0,25
4604,12.5,8.5,191,-174,1,25,1,25,0,0,0,0,0,0,0,0,0,0,0,25
4604,0,0,2,-2,1,6,0,300,0,0,0,0,0,0,0,0,0,0,0,300
4622,0,0,16.67,-16.67,1,50,0,50,10,0,0,0,0,0,0,0,0,0,0,50
4624,20.66,94.37,196,-7.26,1,100,1,35.69,5.63,0,0,0,0,0,0,0,0,0,0,35.689
4638,39.83,-2.995,23.96,-29.95,1,100,1,54.75,24.91,0,0,0,0,0,0,0,0,0,0,54.752
4639,0,0,33.33,-33.33,1,100,0,283,8.57,0,0,0,0,0,0,0,0,0,0,283
4652,108,43.5,114,-27,1,161,1,161,55,0,0,0,0,0,0,0,0,0,0,161
4653,0,0,16.67,-16.67,1,50,0,50,35,0,0,0,0,0,0,0,0,0,0,50
4653,0,0,36.67,-36.67,1,110,0,110,80,0,0,0,0,0,0,0,0,0,0,110
4659,0,0,33.33,-33.33,1,100,0,278,4.91,0,0,0,0,0,0,0,0,0,0,278
4661,0,0,33.33,-33.33,1,100,0,39.27,24.26,0,0,0,0,0,0,0,0,0,0,39.265
4664,146,7.5,187,-172,1,42.43,1,292,0,0,0,0,0,0,0,0,0,0,0,292
4664,234.35,0,109.36,-109.36,1,100,1,281.3,187.4,0,0,0,0,0,0,0,0,0,0,281.299
